18/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
19/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
20/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
21/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
22/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
23/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
24/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
27/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
28/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
29/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
30/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
31/01/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
01/02/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
02/02/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
03/02/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
04/02/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
05/02/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
06/02/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
07/02/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
08/02/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
09/02/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,1,1,25,25,25,25,25
10/02/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,25,25,25,1,25,1,1,25,25,25,25,25
11/02/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,25,25,25,1,25,1,1,25,1,25,25,25
12/02/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,1,25,25,25
13/02/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,1,25,25,25
14/02/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,1,25,25,25
15/02/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,1,25,25,25
16/02/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,25,1,25,1,25,1,25
17/02/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,25,1,25,1,25,1,25
18/02/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,25,1,25,1,25,1,25
19/02/2020,25,25,25,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,25,1,25,1,25,1,25
20/02/2020,25,25,1,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,1,25,1,25
21/02/2020,25,25,1,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,1,25,1,25
22/02/2020,25,25,1,25,25,25,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,1,25,1,25
23/02/2020,25,25,1,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,1,25,1,25
24/02/2020,25,25,1,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,1,25,1,25
25/02/2020,25,25,1,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25
26/02/2020,25,25,1,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25
27/02/2020,25,25,1,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25
28/02/2020,25,25,1,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25
29/02/2020,25,25,1,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25
01/03/2020,25,25,1,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25
02/03/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25
03/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25
04/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25
05/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
06/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
07/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
08/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
09/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
10/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
11/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
12/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
13/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
14/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
15/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
16/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
17/03/2020,25,25,25,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
18/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
19/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
20/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
21/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,25,25,25,25,1,25
22/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
23/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
24/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
25/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
26/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
27/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
28/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
29/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
30/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
31/03/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
01/04/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
02/04/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
03/04/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
04/04/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,25,1,1,25,25,25,1,25
05/04/2020,25,25,1,25,25,25,1,1,1,25,25,25,25,25,25,25,25,1,1,1,25,1,25,1,25
06/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
07/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
08/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
09/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
10/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
11/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
12/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
13/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
14/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
15/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
16/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
17/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
18/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
19/04/2020,25,25,1,25,25,25,25,1,1,25,25,25,25,25,25,25,25,1,1,25,25,1,25,1,25
20/04/2020,25,25,1,25,25,25,25,1,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,1,25
21/04/2020,25,25,1,25,25,25,25,1,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,1,25
22/04/2020,25,25,1,25,1,25,25,1,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,1,25
23/04/2020,25,25,1,25,1,25,25,1,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25
24/04/2020,25,25,1,25,1,25,25,1,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25
25/04/2020,25,25,1,25,1,25,25,1,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25
26/04/2020,25,25,1,25,1,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,25
27/04/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
28/04/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
29/04/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
30/04/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
01/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
02/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
03/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
04/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
05/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
06/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
07/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
08/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
09/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
10/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
11/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
12/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
13/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
14/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
15/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
16/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
17/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
18/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
19/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
20/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
21/05/2020,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
22/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
23/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
24/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
27/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
28/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
29/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
30/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
31/05/2020,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,1,25,25,25,25,25,25
01/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,25,25,25,25,25
02/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,25,25,25,25,25
03/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,25,25,25,25,25
04/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,25,25,25,25,25
05/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,25,25,25,25,25
06/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,25,25,25,25,25
07/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
08/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
09/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
10/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
11/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
12/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
13/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
14/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
15/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
16/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
17/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
18/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
19/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
20/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
21/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,1,25,25,1,25,1,25,25,25,25
22/06/2020,25,25,25,25,25,25,25,1,25,25,25,25,25,1,25,25,25,25,1,25,1,25,25,25,25
23/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,25,25,25,1,25,1,25,25,25,25
24/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,25,25,25,1,25,1,1,25,25,25
25/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,25,25,25,1,25,1,1,25,25,25
26/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,25,25,25,25,25,1,1,25,25,25
27/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,25,25,25,25,25,1,1,25,25,25
28/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,25,25,25,25,25,1,1,25,25,25
29/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,25,25,25,25,25,1,1,25,25,25
30/06/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,25,25,25,25,25,1,1,25,25,25
01/07/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,25,25,25,25,25,1,1,25,25,25
02/07/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,25,25,25,25,25,1,1,25,25,25
03/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,25,25,25,25,25,1,1,25,25,25
04/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,25,25,25,25,25,1,1,25,25,25
05/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,25,25,25,25,25,1,1,25,25,25
06/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,25,25
07/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,25,25
08/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,25,25
09/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,25,25
10/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,25,25
11/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,25,25,25,25,25,1,25,25,25,25
12/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
13/07/2020,25,25,25,25,1,25,25,1,25,25,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
14/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
15/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
16/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
17/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
18/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
19/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
20/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
21/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
22/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
23/07/2020,25,25,25,25,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
24/07/2020,25,25,25,1,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
25/07/2020,25,25,25,1,1,25,25,1,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
26/07/2020,25,25,25,1,1,25,25,25,25,1,25,25,25,1,25,1,25,25,25,25,1,1,25,25,25
27/07/2020,25,25,25,1,1,25,25,25,25,1,25,25,25,1,25,1,25,25,25,25,1,1,25,25,25
28/07/2020,25,25,1,1,1,25,25,25,25,1,25,25,25,1,25,1,25,25,25,25,1,1,25,25,25
29/07/2020,25,25,1,1,1,25,25,25,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
30/07/2020,25,25,1,1,1,25,25,25,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
31/07/2020,25,25,1,1,1,25,25,25,25,1,25,25,25,1,25,1,25,25,25,25,1,25,25,25,25
